filename,camera,label,period,source,brightness_mean,brightness_std,edge_density,saturation_mean,upper_lower_contrast,bright_spot_ratio,far_grad,far_wash,far_std,is_day
imgKFB_230329_1200.jpg,KFB,not_inside,day,heuristic_r5_hourly,149.584717,77.007729,0.019964,0.066179,0.512824,0.456269,3.628449,0.776226,46.682480,1.000000
imgKFB_230329_1300.jpg,KFB,not_inside,day,heuristic_r5_hourly,145.977554,73.983002,0.024952,0.071181,0.509990,0.368792,3.791581,0.636596,49.112209,1.000000
imgKFB_230329_1400.jpg,KFB,not_inside,day,heuristic_r5_hourly,146.749939,78.128586,0.021592,0.075379,0.543140,0.420129,3.292610,0.672541,51.869308,1.000000
imgKFB_230329_1500.jpg,KFB,not_inside,day,heuristic_r5_hourly,140.496674,73.849396,0.022119,0.065230,0.507454,0.311625,3.621673,0.629099,47.688297,1.000000
imgKFB_230329_1600.jpg,KFB,not_inside,day,heuristic_r5_hourly,146.079300,80.203133,0.022843,0.085898,0.565381,0.441430,3.995099,0.651527,54.234459,1.000000
imgKFB_230329_1700.jpg,KFB,not_inside,day,heuristic_r5_hourly,140.660751,76.909767,0.021547,0.068637,0.534573,0.357017,3.542574,0.627137,52.294693,1.000000
imgKFB_230329_1800.jpg,KFB,not_inside,day,heuristic_r5_hourly,141.603165,76.583015,0.021401,0.055311,0.532352,0.335387,3.390325,0.619822,52.371704,1.000000
imgKFB_230329_1900.jpg,KFB,not_inside,night,heuristic_r5_hourly,58.224476,36.558346,0.018163,0.061600,0.201306,0.001807,5.351908,0.005493,26.660494,0.000000
imgKFB_230329_2000.jpg,KFB,not_inside,night,heuristic_r5_hourly,50.953350,33.265423,0.018250,0.060618,0.161502,0.001911,5.638272,0.005661,27.020046,0.000000
imgKFB_230329_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,46.064392,34.969006,0.018836,0.051388,0.116584,0.002396,5.861025,0.007147,32.926243,0.000000
imgKFB_230329_2200.jpg,KFB,not_inside,night,heuristic_r5_hourly,48.868881,32.686554,0.016793,0.053594,0.131855,0.002593,5.386137,0.007476,27.818119,0.000000
imgKFB_230329_2300.jpg,KFB,not_inside,night,heuristic_r5_hourly,40.644650,29.819490,0.014604,0.047335,0.106735,0.001572,4.622838,0.004400,27.959377,0.000000
imgKFB_230330_0000.jpg,KFB,not_inside,night,heuristic_r5_hourly,41.632729,27.146629,0.015711,0.049616,0.121207,0.001313,4.662603,0.003587,23.475000,0.000000
imgKFB_230330_0100.jpg,KFB,not_inside,night,heuristic_r5_hourly,41.635201,27.429867,0.015795,0.058451,0.106852,0.001595,4.849544,0.004169,23.826290,0.000000
imgKFB_230330_0200.jpg,KFB,not_inside,night,heuristic_r5_hourly,25.487278,14.731105,0.013615,0.042525,0.012945,0.000499,3.853278,0.001317,14.422213,0.000000
imgKFB_230330_0300.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.315100,2.584033,0.010223,0.036801,0.001755,0.000000,2.505234,0.000000,2.473346,0.000000
imgKFB_230330_0400.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,10.042023,2.830229,0.010700,0.035221,0.005852,0.000000,2.719361,0.000000,2.714474,0.000000
imgKFB_230330_0500.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,10.221266,2.308687,0.008085,0.032155,0.006515,0.000000,1.998353,0.000000,2.103224,0.000000
imgKFB_230330_0600.jpg,KFB,not_inside,day,heuristic_r5_hourly,85.638237,27.487097,0.010897,0.114433,0.153241,0.000000,1.999462,0.000000,14.091894,1.000000
imgKFB_230330_0700.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,173.685257,44.653419,0.013485,0.050031,0.228638,0.315484,1.774794,0.940898,19.335114,1.000000
imgKFB_230330_0800.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,174.496277,46.965904,0.017596,0.041884,0.233507,0.363601,2.630880,0.945011,19.988276,1.000000
imgKFB_230330_0900.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,166.570175,44.374840,0.016857,0.042108,0.227964,0.154810,2.579674,0.911099,18.940020,1.000000
imgKFB_230330_1000.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,175.095703,47.058208,0.016678,0.054132,0.239370,0.367051,2.420209,0.947281,20.407263,1.000000
imgKFB_230330_1100.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,172.393372,44.575989,0.015601,0.054333,0.224904,0.288964,2.297615,0.938782,19.248755,1.000000
imgKFB_230330_1200.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,171.525345,46.280937,0.016355,0.054352,0.230438,0.279353,2.437541,0.941466,19.860605,1.000000
imgKFB_230330_1300.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,170.974411,50.090122,0.018510,0.053474,0.253008,0.321306,2.715698,0.943126,22.120195,1.000000
imgKFB_230330_1400.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,170.288208,50.440052,0.018430,0.054516,0.254659,0.313841,2.736825,0.942797,22.278502,1.000000
imgKFB_230330_1500.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,172.574600,54.154861,0.019623,0.050069,0.287789,0.406457,2.834539,0.944290,24.747084,1.000000
imgKFB_230330_1600.jpg,KFB,not_inside,day,heuristic_r5_hourly,154.569244,63.937710,0.020142,0.051052,0.403607,0.360528,3.286695,0.798045,33.743305,1.000000
imgKFB_230330_1700.jpg,KFB,not_inside,day,heuristic_r5_hourly,154.592453,66.247208,0.018125,0.058305,0.423525,0.427730,2.908562,0.793358,36.138615,1.000000
imgKFB_230330_1800.jpg,KFB,not_inside,day,heuristic_r5_hourly,160.352341,57.572758,0.017443,0.084894,0.339710,0.318628,2.401668,0.807154,29.106707,1.000000
imgKFB_230330_1900.jpg,KFB,not_inside,night,heuristic_r5_hourly,57.296215,28.659758,0.015025,0.056565,0.107481,0.001026,3.955069,0.003013,22.371777,0.000000
imgKFB_230330_2000.jpg,KFB,not_inside,night,heuristic_r5_hourly,52.278828,29.399361,0.016049,0.053845,0.109972,0.001337,4.561846,0.003847,25.195002,0.000000
imgKFB_230330_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,54.874825,34.406441,0.019436,0.060601,0.140284,0.003191,6.147003,0.009109,28.783817,0.000000
imgKFB_230330_2200.jpg,KFB,not_inside,night,heuristic_r5_hourly,48.854725,30.244837,0.016038,0.054434,0.109111,0.002254,5.107842,0.006243,25.709654,0.000000
imgKFB_230330_2300.jpg,KFB,not_inside,night,heuristic_r5_hourly,27.053675,15.057261,0.013385,0.039021,0.016935,0.000428,3.716854,0.001170,14.464532,0.000000
imgKFB_230331_0000.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,16.010422,5.047698,0.011703,0.041239,0.015156,0.000000,2.979874,0.000000,4.049979,0.000000
imgKFB_230331_0100.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.774814,2.361643,0.007981,0.033352,0.006316,0.000000,1.977431,0.000000,2.241274,0.000000
imgKFB_230331_0200.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,8.875302,2.474273,0.010201,0.036256,0.002842,0.000000,2.489127,0.000000,2.396559,0.000000
imgKFB_230331_0300.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,8.769646,2.404877,0.010000,0.037339,0.003823,0.000000,2.442671,0.000000,2.346112,0.000000
imgKFB_230331_0400.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,8.400613,2.623059,0.010630,0.033116,0.002060,0.000000,2.636551,0.000000,2.629777,0.000000
imgKFB_230331_0500.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.541461,2.413915,0.010143,0.037835,0.001582,0.000000,2.482309,0.000000,2.354201,0.000000
imgKFB_230331_0600.jpg,KFB,not_inside,night,heuristic_r5_hourly,71.411461,36.627804,0.010954,0.122987,0.098559,0.000000,2.379500,0.000000,35.893871,0.000000
imgKFB_230331_0700.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,173.056229,50.751812,0.016024,0.051444,0.236533,0.338460,2.149239,0.931719,23.331892,1.000000
imgKFB_230331_0800.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,167.868454,46.896767,0.014537,0.041084,0.234785,0.201106,2.002264,0.927985,20.771133,1.000000
imgKFB_230331_0900.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,172.371811,47.440601,0.016984,0.049007,0.219800,0.296433,2.539144,0.937563,20.434843,1.000000
imgKFB_230331_1000.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,168.579742,45.937809,0.017278,0.041860,0.228205,0.193774,2.668156,0.933324,19.884958,1.000000
imgKFB_230331_1100.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,179.599243,50.294853,0.017500,0.045382,0.237632,0.490286,2.552234,0.947625,21.796843,1.000000
imgKFB_230331_1200.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,171.324112,57.454746,0.019300,0.048260,0.270478,0.332996,2.647036,0.920151,27.652269,1.000000
imgKFB_230331_1300.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,176.769547,51.337864,0.019676,0.053295,0.246161,0.450668,2.960143,0.953917,22.057442,1.000000
imgKFB_230331_1400.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,170.725586,48.676891,0.018726,0.048982,0.254713,0.323880,2.838246,0.930227,21.242363,1.000000
imgKFB_230331_1500.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,166.070648,46.960999,0.017432,0.056129,0.233608,0.153092,2.631275,0.923690,20.541786,1.000000
imgKFB_230331_1600.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,168.096649,47.326260,0.014781,0.052580,0.236051,0.215771,2.039941,0.933163,20.869385,1.000000
imgKFB_230331_1700.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,166.206085,48.069000,0.015575,0.038965,0.240437,0.176977,2.152002,0.924264,21.348454,1.000000
imgKFB_230331_1800.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,167.952377,52.714718,0.012547,0.047479,0.252446,0.276275,1.788360,0.926380,23.088839,1.000000
imgKFB_230331_1900.jpg,KFB,not_inside,night,heuristic_r5_hourly,53.829269,17.539356,0.011787,0.053607,0.094830,0.000000,2.537053,0.000000,9.097170,0.000000
imgKFB_230331_2000.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,10.279696,2.691532,0.010821,0.033741,0.002455,0.000000,2.689112,0.000000,2.624282,0.000000
imgKFB_230331_2100.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,12.950774,3.522245,0.011433,0.035687,0.011556,0.000000,2.897495,0.000000,3.139091,0.000000
imgKFB_230331_2200.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.575138,3.038222,0.010315,0.038734,0.008102,0.000000,2.583065,0.000000,2.868892,0.000000
imgKFB_230331_2300.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,11.361545,3.391434,0.011038,0.035187,0.008585,0.000000,2.758894,0.000000,3.266092,0.000000
imgKFB_230401_0000.jpg,KFB,not_inside,night,heuristic_r5_hourly,33.661510,18.489210,0.013856,0.039762,0.065354,0.000259,3.820714,0.000708,16.774046,0.000000
imgKFB_230401_0100.jpg,KFB,not_inside,night,heuristic_r5_hourly,33.007954,19.208258,0.012599,0.044451,0.057617,0.000569,3.445315,0.001471,18.201422,0.000000
imgKFB_230401_0200.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,15.969181,5.816067,0.011782,0.043768,0.020595,0.000000,2.982318,0.000000,4.835319,0.000000
imgKFB_230401_0300.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,13.330611,6.943295,0.011599,0.040120,0.003156,0.000071,3.085913,0.000231,7.294209,0.000000
imgKFB_230401_0400.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,12.679153,3.890791,0.011333,0.036613,0.016653,0.000000,2.902882,0.000000,3.337798,0.000000
imgKFB_230401_0500.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,12.132912,3.534578,0.011246,0.037317,0.011082,0.000000,2.861621,0.000000,3.128892,0.000000
imgKFB_230401_0600.jpg,KFB,not_inside,night,heuristic_r5_hourly,72.541847,23.598637,0.009301,0.069718,0.119751,0.000000,1.780291,0.000000,10.939192,0.000000
imgKFB_230401_0700.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,166.822662,50.917156,0.016646,0.100003,0.271632,0.277363,2.345527,0.895320,23.494564,1.000000
imgKFB_230401_0800.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,170.342514,46.256191,0.015964,0.063769,0.233930,0.255186,2.286507,0.936323,20.307325,1.000000
imgKFB_230401_0900.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,175.872894,45.481079,0.015932,0.050961,0.228078,0.365526,2.326775,0.942405,19.740030,1.000000
imgKFB_230401_1000.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,167.140030,44.130089,0.017065,0.056332,0.218420,0.121960,2.594910,0.918946,19.375183,1.000000
imgKFB_230401_1100.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,170.962738,49.528156,0.018356,0.048449,0.248481,0.314801,2.755760,0.941991,21.697056,1.000000
imgKFB_230401_1200.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,167.935623,51.765678,0.018589,0.055868,0.281813,0.320585,2.767708,0.918302,23.839760,1.000000
imgKFB_230401_1300.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,160.715393,70.915497,0.020427,0.055911,0.433640,0.535156,3.226643,0.868351,36.636261,1.000000
imgKFB_230401_1400.jpg,KFB,not_inside,day,heuristic_r5_hourly,154.740738,79.880295,0.019192,0.058350,0.526597,0.457558,3.233723,0.788915,48.129398,1.000000
imgKFB_230401_1500.jpg,KFB,not_inside,day,heuristic_r5_hourly,155.360596,78.639908,0.019287,0.054167,0.512438,0.469145,3.159524,0.813285,46.298981,1.000000
imgKFB_230401_1600.jpg,KFB,not_inside,day,heuristic_r5_hourly,145.945023,75.406174,0.019374,0.058283,0.500954,0.363267,3.173328,0.729947,46.767269,1.000000
imgKFB_230401_1700.jpg,KFB,not_inside,day,heuristic_r5_hourly,143.769379,72.232780,0.020118,0.059028,0.484212,0.333114,3.316736,0.694577,44.388962,1.000000
imgKFB_230401_1800.jpg,KFB,not_inside,day,heuristic_r5_hourly,147.103485,75.388527,0.018687,0.049524,0.491915,0.351515,3.236827,0.749243,45.489426,1.000000
imgKFB_230401_1900.jpg,KFB,not_inside,night,heuristic_r5_hourly,57.194221,31.575729,0.013932,0.034255,0.162622,0.000720,3.678429,0.002193,20.457232,0.000000
imgKFB_230401_2000.jpg,KFB,not_inside,night,heuristic_r5_hourly,40.919403,25.540081,0.015999,0.050112,0.060031,0.001341,4.807902,0.003566,23.036922,0.000000
imgKFB_230401_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,16.424385,11.333204,0.012162,0.053207,0.009811,0.000132,3.407051,0.000455,11.971389,0.000000
imgKFB_230401_2200.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.894828,2.648610,0.010334,0.037217,0.005013,0.000000,2.549199,0.000000,2.502783,0.000000
imgKFB_230401_2300.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,10.096809,2.470320,0.008191,0.029402,0.007065,0.000000,2.018425,0.000000,2.192695,0.000000
imgKFB_230402_0000.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,11.666032,3.105898,0.010834,0.039795,0.008162,0.000000,2.744660,0.000000,2.887210,0.000000
imgKFB_230402_0100.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,13.403666,5.322870,0.011274,0.037867,0.017214,0.000000,2.848476,0.000000,5.358676,0.000000
imgKFB_230402_0200.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,11.987474,4.011903,0.011207,0.035178,0.006081,0.000000,2.846686,0.000000,4.074698,0.000000
imgKFB_230402_0300.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.363439,2.733846,0.010378,0.035570,0.006002,0.000000,2.589382,0.000000,2.628850,0.000000
imgKFB_230402_0400.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.848028,2.778606,0.010722,0.034531,0.003079,0.000000,2.663508,0.000000,2.694581,0.000000
imgKFB_230402_0500.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,10.357210,2.989552,0.010464,0.039440,0.008327,0.000000,2.624979,0.000000,2.767702,0.000000
imgKFB_230402_0600.jpg,KFB,not_inside,night,heuristic_r5_hourly,74.193855,24.811443,0.011430,0.049053,0.129548,0.000000,2.340402,0.000000,12.022382,0.000000
imgKFB_230402_0700.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,166.480743,47.483109,0.011903,0.017658,0.241062,0.201812,1.541282,0.897085,21.445642,1.000000
imgKFB_230402_0800.jpg,KFB,not_inside,day,heuristic_r5_hourly,157.731812,65.302933,0.020310,0.053095,0.383376,0.255050,2.839797,0.808030,37.496635,1.000000
imgKFB_230402_0900.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,171.993530,43.688976,0.015527,0.048602,0.218814,0.254443,2.290384,0.934690,18.851528,1.000000
imgKFB_230402_1000.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,175.941833,50.339622,0.016740,0.070128,0.246242,0.420054,2.381583,0.938306,22.603979,1.000000
imgKFB_230402_1100.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,172.050903,48.998333,0.016881,0.050767,0.244440,0.323795,2.432746,0.941963,21.450167,1.000000
imgKFB_230402_1200.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,172.243073,44.535130,0.015410,0.054434,0.225362,0.285279,2.279190,0.934137,19.510908,1.000000
imgKFB_230402_1300.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,172.711395,46.345421,0.016244,0.059341,0.226745,0.309168,2.433592,0.930654,20.725399,1.000000
imgKFB_230402_1400.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,176.278198,45.785187,0.016386,0.061812,0.233511,0.378633,2.392446,0.943736,20.001936,1.000000
imgKFB_230402_1500.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,169.390060,52.135910,0.020728,0.059751,0.267522,0.326920,3.171528,0.937472,23.467804,1.000000
imgKFB_230402_1600.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,165.107132,47.108097,0.018444,0.060728,0.240238,0.159422,2.835232,0.912661,21.387739,1.000000
imgKFB_230402_1700.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,167.779724,45.710995,0.014023,0.055236,0.229122,0.177621,1.988516,0.927775,20.148939,1.000000
imgKFB_230402_1800.jpg,KFB,not_inside,day,heuristic_r5_hourly,158.481216,56.818790,0.017236,0.058757,0.322911,0.273847,2.632701,0.746840,30.635548,1.000000
imgKFB_230402_1900.jpg,KFB,not_inside,night,heuristic_r5_hourly,61.916981,35.168491,0.015635,0.047272,0.179693,0.000951,4.489084,0.003139,25.469271,0.000000
imgKFB_230402_2000.jpg,KFB,not_inside,night,heuristic_r5_hourly,39.665085,32.244137,0.016816,0.046659,0.094157,0.001812,5.374388,0.005367,32.031612,0.000000
imgKFB_230402_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,33.661953,24.313673,0.015280,0.059447,0.051894,0.001125,4.894465,0.003321,24.541904,0.000000
imgKFB_230402_2200.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.880587,3.264848,0.010577,0.036846,0.000232,0.000000,2.596090,0.000000,3.247830,0.000000
imgKFB_230402_2300.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,10.099722,2.642016,0.010816,0.033264,0.003661,0.000000,2.701995,0.000000,2.580622,0.000000
imgKFB_230403_0000.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,10.128906,2.551508,0.010338,0.036005,0.002358,0.000000,2.564350,0.000000,2.464730,0.000000
imgKFB_230403_0100.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.852674,2.640490,0.010353,0.036247,0.003255,0.000000,2.584923,0.000000,2.541368,0.000000
imgKFB_230403_0200.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,8.140652,2.401913,0.010294,0.034537,0.003914,0.000000,2.540050,0.000000,2.388316,0.000000
imgKFB_230403_0300.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.414381,2.726136,0.010660,0.033762,0.005814,0.000000,2.676086,0.000000,2.611235,0.000000
imgKFB_230403_0400.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.131454,2.406268,0.009936,0.039344,0.003953,0.000000,2.410579,0.000000,2.317185,0.000000
imgKFB_230403_0500.jpg,KFB,not_inside,night,heuristic_r5_hourly,15.566665,10.393128,0.012274,0.041965,0.006118,0.000122,3.435032,0.000399,11.075987,0.000000
imgKFB_230403_0600.jpg,KFB,not_inside,night,heuristic_r5_hourly,77.338379,31.490200,0.011691,0.074261,0.164950,0.000179,2.589215,0.000771,16.067616,0.000000
imgKFB_230403_0700.jpg,KFB,not_inside,day,heuristic_r5_hourly,153.269836,65.298996,0.017195,0.049462,0.419507,0.393778,2.767788,0.779582,36.337585,1.000000
imgKFB_230403_0800.jpg,KFB,not_inside,day,heuristic_r5_hourly,148.654663,74.916496,0.021677,0.056554,0.509310,0.376685,3.802199,0.697576,47.137760,1.000000
imgKFB_230403_0900.jpg,KFB,not_inside,day,heuristic_r5_hourly,149.578613,76.322449,0.020414,0.055049,0.498294,0.362622,3.619611,0.754323,46.599319,1.000000
imgKFB_230403_1000.jpg,KFB,not_inside,day,heuristic_r5_hourly,151.747879,76.503983,0.021314,0.055060,0.488928,0.376464,3.675719,0.778910,46.266888,1.000000
imgKFB_230403_1100.jpg,KFB,not_inside,day,heuristic_r5_hourly,157.980988,75.417145,0.021137,0.053507,0.479738,0.501803,3.549437,0.844710,42.065788,1.000000
imgKFB_230403_1200.jpg,KFB,not_inside,day,heuristic_r5_hourly,148.970306,74.557045,0.021516,0.055136,0.487140,0.401017,3.724096,0.774902,43.149902,1.000000
imgKFB_230403_1300.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,163.055878,56.014145,0.019690,0.054167,0.317508,0.339467,3.068370,0.894731,25.617287,1.000000
imgKFB_230403_1400.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,168.501770,59.969902,0.019733,0.051603,0.356865,0.481236,2.950134,0.885685,28.498184,1.000000
imgKFB_230403_1500.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,164.575897,58.217030,0.017581,0.049103,0.324021,0.406570,2.703879,0.883107,28.414450,1.000000
imgKFB_230403_1600.jpg,KFB,not_inside,day,heuristic_r5_hourly,139.531631,72.508873,0.020450,0.060501,0.493477,0.262646,3.048256,0.565898,50.054710,1.000000
imgKFB_230403_1700.jpg,KFB,not_inside,day,heuristic_r5_hourly,154.941849,75.352646,0.019469,0.059776,0.487435,0.422242,3.154448,0.794766,43.090858,1.000000
imgKFB_230403_1800.jpg,KFB,not_inside,day,heuristic_r5_hourly,144.595627,72.679497,0.018879,0.067689,0.492335,0.317432,2.990146,0.617608,46.947479,1.000000
imgKFB_230403_1900.jpg,KFB,not_inside,night,heuristic_r5_hourly,53.927639,18.495564,0.011964,0.029923,0.096009,0.000038,2.588683,0.000196,10.024989,0.000000
imgKFB_230403_2000.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,8.891139,2.634633,0.010215,0.035741,0.004282,0.000000,2.534218,0.000000,2.533604,0.000000
imgKFB_230403_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,29.096251,15.661468,0.012555,0.039361,0.055276,0.000184,3.369340,0.000666,13.720914,0.000000
imgKFB_230403_2200.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,10.523120,2.306756,0.008329,0.025716,0.005225,0.000000,2.052098,0.000000,2.082663,0.000000
imgKFB_230403_2300.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.914339,2.391088,0.008201,0.030391,0.005822,0.000000,2.027504,0.000000,2.104663,0.000000
imgKFB_230404_0000.jpg,KFB,not_inside,night,heuristic_r5_hourly,35.203171,20.852976,0.012711,0.038699,0.061208,0.001581,3.638291,0.004155,19.076756,0.000000
imgKFB_230404_0100.jpg,KFB,not_inside,night,heuristic_r5_hourly,27.231295,13.675375,0.012218,0.043688,0.073065,0.000094,3.163026,0.000224,10.649569,0.000000
imgKFB_230404_0200.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,8.680207,2.725699,0.010606,0.034636,0.008199,0.000000,2.645703,0.000000,2.641932,0.000000
imgKFB_230404_0300.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,13.125837,3.803476,0.011533,0.035221,0.014246,0.000000,2.956533,0.000000,3.348756,0.000000
imgKFB_230404_0400.jpg,KFB,not_inside,night,heuristic_r5_hourly,41.177521,28.647852,0.015934,0.038489,0.094886,0.002847,5.326361,0.007553,26.771101,0.000000
imgKFB_230404_0500.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,9.982548,2.852089,0.011111,0.034026,0.005466,0.000000,2.814346,0.000000,2.791329,0.000000
imgKFB_230404_0600.jpg,KFB,not_inside,day,heuristic_r5_hourly,102.624207,38.201656,0.011359,0.125361,0.213813,0.000000,1.839359,0.000000,20.300041,1.000000
imgKFB_230404_0700.jpg,KFB,not_inside,day,heuristic_r5_hourly,144.108032,71.508362,0.020140,0.056430,0.476292,0.309817,2.861801,0.674587,44.092102,1.000000
imgKFB_230404_0800.jpg,KFB,not_inside,day,heuristic_r5_hourly,135.067795,73.844933,0.020842,0.059330,0.514722,0.282069,3.495919,0.594149,49.855167,1.000000
imgKFB_230404_0900.jpg,KFB,not_inside,day,heuristic_r5_hourly,137.514008,75.969421,0.019823,0.065079,0.528264,0.315225,3.401763,0.673059,49.838417,1.000000
imgKFB_230404_1000.jpg,KFB,not_inside,day,heuristic_r5_hourly,142.878922,77.297554,0.023403,0.064179,0.537480,0.391322,3.884948,0.660188,52.394402,1.000000
imgKFB_230404_1100.jpg,KFB,not_inside,day,heuristic_r5_hourly,140.019409,79.537537,0.021949,0.064526,0.552850,0.404156,4.076878,0.664336,53.288582,1.000000
imgKFB_230404_1200.jpg,KFB,not_inside,day,heuristic_r5_hourly,138.382660,76.805122,0.022339,0.070688,0.529862,0.329212,4.097710,0.644675,52.603775,1.000000
imgKFB_230404_1300.jpg,KFB,not_inside,day,heuristic_r5_hourly,138.435150,77.254753,0.021646,0.072142,0.538520,0.340183,3.872168,0.641207,53.364891,1.000000
imgKFB_230404_1400.jpg,KFB,not_inside,day,heuristic_r5_hourly,134.908722,79.770790,0.020418,0.067425,0.541579,0.300819,3.815428,0.680851,55.727402,1.000000
imgKFB_230404_1500.jpg,KFB,not_inside,day,heuristic_r5_hourly,139.723312,75.255333,0.021818,0.073023,0.521679,0.321701,3.673053,0.666872,52.457981,1.000000
imgKFB_230404_1600.jpg,KFB,not_inside,day,heuristic_r5_hourly,135.875977,77.468620,0.021888,0.069563,0.540645,0.311568,4.017154,0.607000,53.645252,1.000000
imgKFB_230404_1700.jpg,KFB,not_inside,day,heuristic_r5_hourly,134.590637,75.989059,0.020076,0.078741,0.525246,0.300800,3.514174,0.597001,53.940163,1.000000
imgKFB_230404_1800.jpg,KFB,not_inside,day,heuristic_r5_hourly,137.205582,75.364922,0.021980,0.067388,0.530769,0.344649,3.765141,0.596630,53.685577,1.000000
imgKFB_230404_1900.jpg,KFB,not_inside,night,heuristic_r5_hourly,73.360954,48.947433,0.017388,0.032295,0.324644,0.000715,4.595525,0.002438,35.503429,0.000000
imgKFB_230404_2000.jpg,KFB,not_inside,night,heuristic_r5_hourly,50.454994,35.635925,0.021278,0.057503,0.140569,0.004269,7.140009,0.012122,30.900038,0.000000
imgKFB_230404_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,52.258759,35.814133,0.021340,0.057464,0.150717,0.003982,7.054479,0.011106,30.870359,0.000000
